,playerName,team,rating,region,agent,playerCategory,playerStatistics.average_combat_score,playerStatistics.kill_deaths,playerStatistics.kill_assists_survived_traded,playerStatistics.average_damage_per_round,playerStatistics.kills_per_round,playerStatistics.assists_per_round,playerStatistics.first_kills_per_round,playerStatistics.first_deaths_per_round,playerStatistics.headshot_percentage,playerStatistics.clutch_success_percentage
1831,Lore,33,0.81,Pacific,"['jett', 'skye']",vct-challengers,199.5,0.73,55%,132.0,0.67,0.24,0.06,0.24,19%,40%
1832,ZuoKew,Kryp,0.81,Pacific,"['jett', 'killjoy']",vct-challengers,166.3,0.74,61%,114.7,0.61,0.14,0.09,0.25,39%,22%
1833,Azukiarai,37,0.81,Pacific,"['jett', 'killjoy']",vct-challengers,184.5,0.84,68%,114.9,0.70,0.05,0.08,0.11,29%,
1834,eugeneS,SKYE,0.81,Pacific,"['jett', 'raze']",vct-challengers,208.4,0.80,65%,136.5,0.68,0.19,0.15,0.21,19%,8%
1835,FrenZyy,XLR8,0.80,Pacific,"['skye', 'sova', 'breach']",vct-challengers,156.5,0.61,57%,115.0,0.51,0.19,0.03,0.00,31%,6%
1836,GauRanG,TRS,0.80,Pacific,"['omen', 'brimstone', 'viper']",vct-challengers,158.3,0.73,63%,104.7,0.56,0.25,0.04,0.09,33%,15%
1837,ghostxD,RGE,0.80,Pacific,"['brimstone', 'omen', 'viper']",vct-challengers,164.2,0.79,68%,104.4,0.58,0.36,0.07,0.10,30%,9%
1838,Panda,DIE,0.80,Pacific,"['omen', 'viper']",vct-challengers,158.1,0.79,67%,101.4,0.57,0.32,0.06,0.08,37%,17%
1839,Aeonyx,GLAB,0.80,Pacific,"['cypher', 'sage', 'killjoy']",vct-challengers,173.5,0.76,64%,118.6,0.59,0.18,0.08,0.09,27%,11%
1840,WooDyy,103,0.80,Pacific,"['skye', 'breach']",vct-challengers,168.2,0.75,63%,107.8,0.59,0.24,0.09,0.10,28%,25%
1841,Roy,35,0.80,Pacific,"['omen', 'breach']",vct-challengers,159.5,0.69,57%,97.6,0.57,0.29,0.09,0.11,29%,
1842,reee,61,0.80,Pacific,"['jett', 'raze']",vct-challengers,190.0,0.75,62%,133.5,0.64,0.11,0.18,0.08,18%,33%
1843,Fierryyy,59,0.80,Pacific,"['kayo', 'breach']",vct-challengers,167.0,0.76,61%,108.8,0.59,0.25,0.08,0.08,27%,
1844,ITaoEartH,(+1),0.79,Pacific,"['skye', 'kayo', 'cypher']",vct-challengers,157.4,0.72,61%,108.7,0.55,0.20,0.05,0.11,28%,18%
1845,Kladenstein,AVT,0.79,Pacific,['gekko'],vct-challengers,153.0,0.76,60%,98.8,0.58,0.19,0.05,0.12,37%,
1846,ducT,VIE,0.79,Pacific,"['breach', 'kayo', 'omen']",vct-challengers,158.1,0.70,65%,109.6,0.54,0.35,0.04,0.08,35%,6%
1847,Marcai,TRS,0.79,Pacific,"['jett', 'iso', 'raze']",vct-challengers,203.0,0.84,66%,132.3,0.70,0.15,0.23,0.19,28%,
1848,SantaGolf,SG,0.79,Pacific,"['cypher', 'killjoy', 'brimstone']",vct-challengers,157.7,0.79,64%,102.9,0.57,0.17,0.06,0.07,21%,14%
1849,BALLY,45,0.79,Pacific,"['viper', 'kayo']",vct-challengers,189.0,0.82,69%,123.7,0.69,0.24,0.11,0.09,39%,
1850,Novachrono,40,0.79,Pacific,['omen'],vct-challengers,162.0,0.61,65%,111.7,0.50,0.50,0.10,0.10,32%,
1851,Evo,KZ,0.79,Pacific,"['breach', 'killjoy']",vct-challengers,142.8,0.70,68%,99.4,0.49,0.36,0.05,0.05,24%,13%
1852,gabo,CW,0.79,Pacific,"['raze', 'cypher', 'killjoy']",vct-challengers,165.0,0.75,60%,114.3,0.59,0.14,0.07,0.09,32%,16%
1853,EARTHY,BNC,0.79,Pacific,"['cypher', 'skye', 'kayo']",vct-challengers,157.1,0.68,65%,103.6,0.51,0.37,0.05,0.09,22%,9%
1854,popoman4Q,FA,0.79,Pacific,"['omen', 'brimstone', 'viper']",vct-challengers,153.9,0.70,68%,100.8,0.52,0.40,0.02,0.06,22%,6%
1855,roud,STPL,0.79,Pacific,"['viper', 'omen']",vct-challengers,158.0,0.74,69%,107.3,0.57,0.40,0.05,0.10,37%,8%
1856,Harshhh,34,0.79,Pacific,"['sova', 'breach']",vct-challengers,162.0,0.71,74%,104.4,0.59,0.24,0.00,0.06,25%,14%
1857,PadangRice,BIGG.M,0.79,Pacific,"['gekko', 'omen', 'viper']",vct-challengers,170.8,0.69,65%,120.8,0.57,0.25,0.06,0.08,22%,9%
1858,MAX,DUPG,0.79,Pacific,"['breach', 'skye', 'kayo']",vct-challengers,150.7,0.68,67%,103.1,0.51,0.26,0.06,0.08,29%,9%
1859,Mizern,PDF,0.79,Pacific,"['cypher', 'reyna', 'omen']",vct-challengers,172.8,0.81,66%,114.9,0.65,0.17,0.06,0.09,30%,14%
1860,SataN,63,0.79,Pacific,"['gekko', 'sova', 'breach']",vct-challengers,155.0,0.85,60%,108.3,0.56,0.24,0.05,0.10,33%,13%
1861,nTK,BAAM,0.79,Pacific,"['brimstone', 'cypher', 'killjoy']",vct-challengers,183.6,0.76,63%,121.9,0.61,0.23,0.12,0.12,19%,5%
1862,bry,AVN,0.79,Pacific,"['breach', 'gekko', 'kayo']",vct-challengers,134.8,0.68,78%,85.2,0.47,0.43,0.03,0.02,17%,18%
1863,LeoPard,35,0.78,Pacific,"['killjoy', 'chamber']",vct-challengers,136.5,0.62,43%,92.0,0.51,0.17,0.00,0.06,22%,44%
1864,goldenblue,TOD,0.78,Pacific,"['omen', 'viper', 'kayo']",vct-challengers,169.4,0.73,64%,112.8,0.59,0.29,0.07,0.09,31%,7%
1865,Protagonist,MYS,0.78,Pacific,"['sova', 'omen']",vct-challengers,165.5,0.69,69%,111.9,0.56,0.33,0.07,0.11,27%,14%
1866,mikasa,WT,0.78,Pacific,"['fade', 'breach', 'kayo']",vct-challengers,169.6,0.74,66%,111.7,0.58,0.44,0.09,0.11,20%,8%
1867,Rendra,90,0.77,Pacific,"['deadlock', 'cypher', 'killjoy']",vct-challengers,184.1,0.72,62%,126.7,0.62,0.17,0.14,0.20,16%,6%
1868,Delend,INVI,0.77,Pacific,"['viper', 'astra', 'harbor']",vct-challengers,155.7,0.71,66%,102.1,0.54,0.32,0.02,0.07,28%,8%
1869,bnwgiggs,XIA,0.77,Pacific,"['viper', 'breach', 'kayo']",vct-challengers,159.8,0.70,68%,105.8,0.54,0.41,0.05,0.07,21%,15%
1870,exotic,MEOW,0.77,Pacific,"['raze', 'jett', 'skye']",vct-challengers,203.8,0.79,63%,133.7,0.70,0.19,0.18,0.16,23%,3%
1871,denji,DOMS,0.77,Pacific,"['brimstone', 'omen', 'viper']",vct-challengers,176.4,0.63,64%,112.0,0.55,0.34,0.08,0.10,25%,
1872,Birelta,APAC,0.77,Pacific,"['cypher', 'viper']",vct-challengers,209.0,0.78,57%,137.7,0.68,0.05,0.16,0.08,20%,9%
1873,Yawnpeek,AIM,0.77,Pacific,"['sova', 'raze', 'kayo']",vct-challengers,173.8,0.70,65%,118.7,0.56,0.29,0.10,0.13,18%,9%
1874,albus,RLF,0.77,Pacific,"['skye', 'sova', 'kayo']",vct-challengers,163.6,0.74,66%,111.3,0.57,0.27,0.06,0.08,28%,11%
1875,dafam1,UNC,0.77,Pacific,"['viper', 'omen']",vct-challengers,166.5,0.69,62%,106.6,0.59,0.23,0.05,0.08,28%,10%
1876,Interline,85,0.77,Pacific,"['jett', 'reyna', 'cypher']",vct-challengers,174.3,0.75,62%,118.9,0.59,0.24,0.15,0.13,22%,14%
1877,johms,VAL,0.77,Pacific,"['cypher', 'sova', 'omen']",vct-challengers,166.4,0.69,66%,120.9,0.54,0.33,0.06,0.11,29%,7%
1878,aRThiT,89,0.77,Pacific,"['jett', 'omen', 'viper']",vct-challengers,151.8,0.62,57%,100.4,0.48,0.19,0.08,0.11,23%,8%
1879,Lunatic,TOD,0.76,Pacific,"['breach', 'gekko', 'fade']",vct-challengers,174.6,0.72,64%,114.8,0.57,0.31,0.10,0.13,31%,11%
1880,LilHieu,UNC,0.76,Pacific,"['reyna', 'jett', 'sage']",vct-challengers,195.7,0.75,59%,127.7,0.65,0.15,0.15,0.16,21%,20%
1881,HuNtFtw,35,0.76,Pacific,['killjoy'],vct-challengers,168.0,0.69,57%,125.0,0.57,0.11,0.09,0.03,27%,11%
1882,benaf,T30,0.76,Pacific,"['sage', 'reyna', 'neon']",vct-challengers,178.0,0.76,61%,107.0,0.63,0.23,0.11,0.17,15%,9%
1883,rynzdan,69,0.76,Pacific,"['omen', 'kayo', 'raze']",vct-challengers,183.3,0.70,61%,123.4,0.61,0.20,0.07,0.13,29%,
1884,danKey,(+1),0.76,Pacific,"['kayo', 'raze', 'reyna']",vct-challengers,189.0,0.75,59%,128.1,0.63,0.21,0.08,0.13,19%,6%
1885,Wrath,HB,0.76,Pacific,"['omen', 'skye', 'kayo']",vct-challengers,152.3,0.62,68%,102.8,0.49,0.38,0.05,0.05,21%,9%
1886,XiaoFeng,(+2),0.76,Pacific,"['kayo', 'omen', 'yoru']",vct-challengers,185.3,0.70,63%,124.8,0.60,0.25,0.12,0.21,25%,22%
1887,yanwei,TUMT,0.76,Pacific,"['viper', 'sova']",vct-challengers,173.5,0.74,61%,107.9,0.64,0.06,0.08,0.08,27%,
1888,AloneVal,38,0.76,Pacific,['cypher'],vct-challengers,164.5,0.67,53%,110.7,0.58,0.16,0.08,0.11,25%,
1889,Shera,69,0.75,Pacific,['omen'],vct-challengers,152.0,0.68,72%,103.5,0.52,0.48,0.06,0.16,20%,27%
1890,GsN,55,0.75,Pacific,"['jett', 'raze']",vct-challengers,180.0,0.74,55%,127.9,0.62,0.11,0.11,0.16,40%,
1891,Tr1X,IVY,0.75,Pacific,"['omen', 'brimstone', 'deadlock']",vct-challengers,162.4,0.69,63%,102.7,0.56,0.30,0.08,0.12,30%,25%
1892,joyuri,48,0.75,Pacific,"['sova', 'breach']",vct-challengers,160.3,0.60,60%,98.9,0.54,0.19,0.04,0.08,19%,
1893,rite2ace,MLT,0.75,Pacific,['omen'],vct-challengers,162.5,0.70,76%,100.4,0.58,0.40,0.02,0.04,24%,14%
1894,slash,THA,0.75,Pacific,"['jett', 'raze']",vct-challengers,183.7,0.76,63%,132.7,0.60,0.22,0.15,0.22,19%,14%
1895,eur,AVN,0.75,Pacific,"['omen', 'clove', 'viper']",vct-challengers,166.3,0.68,64%,109.3,0.57,0.34,0.05,0.11,28%,3%
1896,H0shi,36,0.75,Pacific,"['jett', 'neon']",vct-challengers,134.0,0.68,53%,104.4,0.53,0.11,0.03,0.14,20%,
1897,WennerOwO,36,0.75,Pacific,"['omen', 'sova']",vct-challengers,172.5,0.69,47%,111.8,0.61,0.28,0.03,0.08,33%,9%
1898,DJHoangEmmm,100,0.74,Pacific,"['killjoy', 'cypher', 'reyna']",vct-challengers,160.4,0.73,61%,116.7,0.59,0.17,0.07,0.12,21%,
1899,Le0NyX,29,0.74,Pacific,"['sova', 'skye']",vct-challengers,167.5,0.56,66%,111.7,0.52,0.38,0.00,0.03,20%,
1900,Yeseo,DzN,0.74,Pacific,"['sova', 'skye', 'cypher']",vct-challengers,166.0,0.67,62%,113.5,0.54,0.43,0.07,0.13,19%,40%
1901,haw,33,0.74,Pacific,"['killjoy', 'brimstone']",vct-challengers,182.5,0.66,45%,121.2,0.58,0.21,0.06,0.09,27%,25%
1902,Sevy,AIM,0.74,Pacific,"['viper', 'omen', 'sova']",vct-challengers,158.8,0.68,63%,105.6,0.54,0.29,0.04,0.06,26%,6%
1903,DominiK,ASTR,0.74,Pacific,"['viper', 'cypher', 'omen']",vct-challengers,151.4,0.71,63%,102.1,0.54,0.25,0.05,0.09,23%,7%
1904,S1lence,TOD,0.74,Pacific,"['killjoy', 'cypher']",vct-challengers,137.5,0.70,54%,90.1,0.51,0.11,0.11,0.19,17%,40%
1905,syazren,RS,0.73,Pacific,['fade'],vct-challengers,163.0,0.62,77%,111.1,0.54,0.46,0.00,0.05,27%,
1906,Xty,AVN,0.73,Pacific,"['cypher', 'killjoy', 'gekko']",vct-challengers,162.8,0.66,66%,104.1,0.54,0.29,0.03,0.06,26%,3%
1907,6ixKey,43,0.73,Pacific,"['jett', 'raze']",vct-challengers,170.5,0.77,56%,109.2,0.63,0.07,0.19,0.26,28%,67%
1908,Shrey,AVT,0.73,Pacific,"['cypher', 'killjoy']",vct-challengers,166.0,0.65,53%,109.1,0.51,0.19,0.09,0.23,34%,
1909,Peam,38,0.73,Pacific,['omen'],vct-challengers,149.0,0.59,74%,96.6,0.50,0.42,0.03,0.18,20%,
1910,Smiley,24,0.73,Pacific,['omen'],vct-challengers,155.0,0.71,67%,106.2,0.50,0.29,0.08,0.08,21%,
1911,Kawaii,OE,0.73,Pacific,"['breach', 'sova']",vct-challengers,164.5,0.67,69%,106.3,0.57,0.31,0.03,0.09,18%,
1912,reggae,KOBI,0.73,Pacific,"['killjoy', 'sova', 'raze']",vct-challengers,149.9,0.67,62%,110.1,0.53,0.21,0.02,0.12,23%,6%
1913,relight,TMM,0.73,Pacific,"['gekko', 'skye', 'killjoy']",vct-challengers,165.0,0.69,80%,110.5,0.56,0.33,0.03,0.03,26%,13%
1914,Tyson,UNC,0.73,Pacific,"['kayo', 'skye', 'gekko']",vct-challengers,163.0,0.63,59%,104.0,0.54,0.39,0.05,0.11,29%,10%
1915,pedio,INFN,0.73,Pacific,"['sova', 'gekko', 'fade']",vct-challengers,156.5,0.66,62%,106.2,0.53,0.26,0.06,0.09,25%,11%
1916,Hirenkyaku,(+5),0.72,Pacific,"['breach', 'sova', 'viper']",vct-challengers,167.6,0.68,60%,111.1,0.58,0.16,0.08,0.14,27%,8%
1917,Misterbox,INFN,0.72,Pacific,"['brimstone', 'omen', 'astra']",vct-challengers,161.7,0.64,61%,107.6,0.50,0.27,0.05,0.05,30%,13%
1918,Minori,73,0.72,Pacific,"['omen', 'cypher', 'breach']",vct-challengers,154.3,0.66,53%,95.9,0.56,0.18,0.04,0.10,26%,13%
1919,MaxxyBoyy,71,0.72,Pacific,"['skye', 'sova']",vct-challengers,141.3,0.65,69%,92.7,0.48,0.39,0.06,0.10,25%,17%
1920,sixelaoen,CLWN,0.72,Pacific,"['viper', 'harbor', 'kayo']",vct-challengers,152.6,0.64,59%,101.7,0.52,0.23,0.05,0.10,29%,7%
1921,Sheny9,74,0.72,Pacific,"['viper', 'cypher', 'killjoy']",vct-challengers,140.5,0.67,54%,100.5,0.54,0.08,0.03,0.04,39%,17%
1922,s1mple,46,0.72,Pacific,"['fade', 'breach']",vct-challengers,132.0,0.54,65%,94.7,0.41,0.54,0.00,0.11,37%,11%
1923,tupai,RAWR,0.72,Pacific,"['skye', 'cypher', 'chamber']",vct-challengers,188.8,0.68,60%,126.8,0.62,0.18,0.16,0.13,28%,6%
1924,Whimp,ACE,0.72,Pacific,"['viper', 'kayo', 'fade']",vct-challengers,146.6,0.64,63%,97.7,0.51,0.30,0.05,0.09,33%,8%
1925,babibauu,CKE,0.72,Pacific,"['brimstone', 'omen']",vct-challengers,144.0,0.60,62%,96.7,0.47,0.33,0.03,0.08,9%,20%
1926,Kong,2K,0.71,Pacific,"['brimstone', 'omen']",vct-challengers,159.5,0.59,53%,100.1,0.53,0.33,0.03,0.08,21%,13%
1927,Erz4h,64,0.71,Pacific,"['omen', 'neon']",vct-challengers,158.7,0.58,72%,101.8,0.48,0.58,0.06,0.16,21%,14%
1928,NightMare,36,0.71,Pacific,"['skye', 'breach']",vct-challengers,141.0,0.67,58%,88.8,0.50,0.17,0.03,0.03,27%,
1929,InstincT,103,0.71,Pacific,"['jett', 'neon']",vct-challengers,167.0,0.78,57%,105.6,0.60,0.10,0.17,0.25,25%,
1930,NamGoku,CKE,0.71,Pacific,"['raze', 'sage', 'omen']",vct-challengers,170.5,0.69,58%,120.2,0.59,0.19,0.15,0.15,36%,19%
1931,x,v,0.71,Pacific,['omen'],vct-challengers,154.0,0.65,55%,102.7,0.50,0.27,0.05,0.09,37%,17%
1932,MiYaooo,KUZU,0.71,Pacific,"['omen', 'astra']",vct-challengers,139.0,0.68,47%,95.9,0.56,0.15,0.03,0.09,33%,
1933,Rage,AST,0.71,Pacific,"['omen', 'fade']",vct-challengers,138.0,0.57,72%,100.1,0.46,0.37,0.13,0.04,23%,
1934,miz,(+5),0.71,Pacific,"['kayo', 'jett', 'yoru']",vct-challengers,157.4,0.67,64%,107.8,0.54,0.27,0.09,0.13,26%,3%
1935,Near,AST,0.71,Pacific,"['gekko', 'kayo', 'viper']",vct-challengers,142.3,0.66,62%,101.1,0.51,0.28,0.05,0.09,40%,15%
1936,Adept,PDF,0.70,Pacific,"['breach', 'sova', 'killjoy']",vct-challengers,145.3,0.65,62%,104.8,0.51,0.22,0.06,0.11,28%,25%
1937,kivar,65,0.70,Pacific,"['skye', 'sova']",vct-challengers,143.3,0.64,65%,96.6,0.49,0.40,0.02,0.08,30%,17%
1938,Kipp,40,0.70,Pacific,['viper'],vct-challengers,182.0,0.69,50%,120.7,0.60,0.10,0.03,0.10,18%,
1939,Selin,DFG,0.70,Pacific,"['killjoy', 'raze', 'iso']",vct-challengers,173.8,0.69,50%,124.1,0.58,0.15,0.08,0.27,22%,
1940,xeCyy,OBF,0.69,Pacific,"['kayo', 'harbor', 'fade']",vct-challengers,137.8,0.56,52%,91.1,0.45,0.38,0.04,0.10,29%,10%
1941,Nyx,RS,0.69,Pacific,"['sova', 'killjoy']",vct-challengers,162.5,0.56,60%,109.6,0.50,0.20,0.07,0.03,24%,
1942,LuciA,LES,0.69,Pacific,"['kayo', 'sova', 'gekko']",vct-challengers,154.6,0.67,69%,102.4,0.53,0.32,0.08,0.11,14%,14%
1943,Stazy,(+2),0.69,Pacific,"['kayo', 'gekko', 'raze']",vct-challengers,155.2,0.62,62%,106.3,0.52,0.28,0.08,0.11,35%,
1944,mas,NXL,0.69,Pacific,"['gekko', 'skye', 'kayo']",vct-challengers,158.4,0.61,59%,103.1,0.51,0.26,0.07,0.12,19%,9%
1945,AiHuoahanana,40,0.68,Pacific,"['fade', 'sova']",vct-challengers,164.5,0.50,60%,112.0,0.40,0.40,0.03,0.10,13%,11%
1946,FOX,GRY,0.68,Pacific,"['breach', 'skye', 'kayo']",vct-challengers,131.4,0.54,62%,88.2,0.44,0.34,0.05,0.10,22%,9%
1947,altG,21,0.68,Pacific,['phoenix'],vct-challengers,175.0,0.61,57%,128.0,0.52,0.24,0.19,0.24,21%,
1948,Chervilious,TOD,0.68,Pacific,"['omen', 'astra']",vct-challengers,145.5,0.58,54%,85.7,0.49,0.35,0.03,0.05,21%,
1949,Boyi,74,0.68,Pacific,"['omen', 'gekko']",vct-challengers,139.0,0.56,57%,96.7,0.47,0.30,0.04,0.14,31%,18%
1950,KhanBigD,INFN,0.68,Pacific,"['kayo', 'breach', 'skye']",vct-challengers,152.2,0.66,64%,102.8,0.54,0.19,0.11,0.12,29%,9%
1951,Akashi,3T,0.68,Pacific,"['fade', 'sova', 'skye']",vct-challengers,147.1,0.63,59%,97.3,0.49,0.25,0.06,0.08,20%,12%
1952,GrEEnY,AES,0.68,Pacific,"['cypher', 'sova']",vct-challengers,154.7,0.65,65%,107.2,0.54,0.19,0.14,0.08,32%,17%
1953,ARPO,SRN,0.67,Pacific,"['omen', 'brimstone']",vct-challengers,122.0,0.57,63%,81.9,0.41,0.35,0.04,0.07,36%,
1954,SinS,DOMS,0.67,Pacific,"['chamber', 'fade', 'omen']",vct-challengers,142.0,0.63,45%,101.5,0.53,0.15,0.05,0.09,27%,15%
1955,maou,VLG,0.67,Pacific,"['skye', 'gekko', 'sova']",vct-challengers,144.0,0.60,62%,97.1,0.49,0.24,0.05,0.05,24%,6%
1956,MJM,39,0.67,Pacific,"['cypher', 'killjoy']",vct-challengers,147.0,0.61,56%,105.2,0.49,0.21,0.05,0.05,18%,20%
1957,k41zE,36,0.67,Pacific,"['reyna', 'iso']",vct-challengers,147.5,0.65,47%,117.9,0.56,0.17,0.08,0.36,32%,
1958,BatmaN,TRS,0.67,Pacific,"['breach', 'killjoy', 'kayo']",vct-challengers,116.4,0.59,67%,79.7,0.43,0.28,0.02,0.07,31%,36%
1959,PorMOHO,20,0.67,Pacific,['skye'],vct-challengers,139.0,0.56,65%,78.4,0.45,0.45,0.00,0.05,31%,
1960,SGrap,DT,0.66,Pacific,"['cypher', 'sova', 'breach']",vct-challengers,154.0,0.65,57%,98.9,0.49,0.19,0.09,0.08,22%,9%
1961,Anashi,BZE,0.66,Pacific,"['sage', 'sova', 'fade']",vct-challengers,144.0,0.55,60%,97.4,0.45,0.27,0.04,0.09,22%,7%
1962,kimminjeong,59,0.66,Pacific,"['sova', 'raze']",vct-challengers,165.3,0.67,63%,114.1,0.58,0.15,0.05,0.10,35%,
1963,FrostyZ,MAS,0.66,Pacific,"['jett', 'kayo', 'omen']",vct-challengers,141.7,0.62,71%,99.8,0.50,0.28,0.12,0.12,32%,17%
1964,Chrollo,40,0.66,Pacific,"['raze', 'jett']",vct-challengers,192.0,0.74,55%,119.9,0.63,0.20,0.20,0.33,18%,
1965,Sou,ARC,0.66,Pacific,"['fade', 'skye']",vct-challengers,151.0,0.58,69%,95.4,0.46,0.36,0.05,0.08,25%,
1966,Intense,69,0.66,Pacific,"['raze', 'jett', 'omen']",vct-challengers,162.0,0.64,57%,113.0,0.57,0.14,0.10,0.26,25%,
1967,ALLR1GHTT,220,0.66,Pacific,"['viper', 'harbor', 'kayo']",vct-challengers,148.8,0.62,62%,100.4,0.50,0.26,0.07,0.10,30%,6%
1968,tricky,RVNT,0.66,Pacific,"['raze', 'jett']",vct-challengers,154.5,0.74,71%,100.4,0.57,0.08,0.18,0.14,33%,25%
1969,kilo,55,0.66,Pacific,"['raze', 'jett', 'reyna']",vct-challengers,162.7,0.59,58%,115.8,0.55,0.25,0.05,0.09,27%,
1970,MRVL,FTR,0.65,Pacific,"['harbor', 'killjoy']",vct-challengers,133.0,0.58,48%,97.0,0.45,0.13,0.05,0.15,34%,14%
1971,D3XT3R,MYS,0.65,Pacific,"['gekko', 'sova']",vct-challengers,164.0,0.59,67%,101.3,0.49,0.47,0.00,0.18,11%,
1972,HJ,OBF,0.65,Pacific,"['jett', 'neon']",vct-challengers,165.5,0.66,65%,112.2,0.58,0.15,0.23,0.24,25%,33%
1973,QueYa,ROA,0.65,Pacific,"['sova', 'skye', 'harbor']",vct-challengers,151.5,0.60,61%,100.2,0.50,0.30,0.07,0.11,32%,12%
1974,VADE,VLTH,0.64,Pacific,"['cypher', 'omen', 'viper']",vct-challengers,121.3,0.59,59%,81.3,0.43,0.19,0.07,0.11,36%,18%
1975,Sentiro,OBF,0.64,Pacific,"['omen', 'viper']",vct-challengers,145.8,0.63,54%,98.6,0.52,0.18,0.04,0.10,20%,10%
1976,DarkYZ,34,0.64,Pacific,['omen'],vct-challengers,140.5,0.52,62%,91.0,0.47,0.26,0.06,0.09,29%,
1977,x1ang,36,0.64,Pacific,"['breach', 'viper']",vct-challengers,120.0,0.50,64%,96.2,0.42,0.28,0.06,0.11,25%,
1978,Kneeke,21,0.64,Pacific,['fade'],vct-challengers,129.0,0.57,62%,90.3,0.38,0.33,0.00,0.00,9%,
1979,Bea2,GA,0.63,Pacific,"['skye', 'sova']",vct-challengers,143.5,0.52,57%,98.1,0.46,0.35,0.03,0.07,22%,8%
1980,Bungkus,Kado,0.63,Pacific,['raze'],vct-challengers,176.5,0.75,51%,102.8,0.65,0.05,0.11,0.30,27%,
1981,Jongo,36,0.63,Pacific,['killjoy'],vct-challengers,152.5,0.67,47%,98.1,0.56,0.06,0.03,0.11,36%,
1982,Worship,APH,0.63,Pacific,['sova'],vct-challengers,125.0,0.57,71%,99.3,0.43,0.32,0.00,0.04,30%,25%
1983,0RE0,36,0.63,Pacific,"['sova', 'gekko']",vct-challengers,138.0,0.55,44%,102.5,0.47,0.06,0.03,0.08,19%,11%
1984,xayyff,30,0.63,Pacific,['raze'],vct-challengers,160.0,0.63,43%,117.8,0.57,0.07,0.03,0.30,25%,50%
1985,DizzyZ,36,0.62,Pacific,['omen'],vct-challengers,92.5,0.46,53%,63.7,0.33,0.19,0.06,0.06,35%,14%
1986,MorningStaR,63,0.62,Pacific,"['skye', 'killjoy', 'fade']",vct-challengers,148.0,0.64,62%,93.8,0.51,0.22,0.11,0.08,11%,
1987,yuan,Sere,0.62,Pacific,"['jett', 'raze']",vct-challengers,170.0,0.62,67%,111.8,0.58,0.08,0.08,0.15,25%,
1988,cms,GS,0.62,Pacific,"['viper', 'killjoy', 'cypher']",vct-challengers,148.1,0.58,55%,106.0,0.49,0.14,0.08,0.11,31%,18%
1989,VAPPツ,Diam,0.61,Pacific,"['chamber', 'raze']",vct-challengers,187.0,0.61,62%,114.3,0.59,0.07,0.17,0.17,20%,
1990,Kahlheit神,NBS,0.61,Pacific,"['skye', 'raze']",vct-challengers,180.0,0.55,64%,124.2,0.55,0.33,0.06,0.15,28%,
1991,Iceyyy,DIS,0.61,Pacific,"['yoru', 'raze', 'jett']",vct-challengers,164.5,0.60,56%,108.3,0.51,0.18,0.06,0.19,22%,
1992,Lingchuan,39,0.61,Pacific,"['breach', 'omen']",vct-challengers,100.0,0.50,62%,70.1,0.38,0.28,0.00,0.08,36%,
1993,Pau,FRC,0.61,Pacific,"['omen', 'viper']",vct-challengers,132.0,0.55,54%,83.4,0.46,0.20,0.09,0.23,25%,
1994,Dr1ch,MEOW,0.61,Pacific,"['killjoy', 'gekko', 'raze']",vct-challengers,160.5,0.60,56%,106.2,0.52,0.17,0.16,0.12,26%,
1995,Merlindz,20,0.61,Pacific,['breach'],vct-challengers,98.0,0.47,60%,63.0,0.35,0.45,0.00,0.05,50%,
1996,G4RRICK,20,0.60,Pacific,['omen'],vct-challengers,150.0,0.65,45%,103.9,0.55,0.10,0.15,0.20,34%,
1997,Prophecy,Enda,0.60,Pacific,"['killjoy', 'sova']",vct-challengers,110.0,0.41,49%,77.3,0.34,0.14,0.00,0.06,20%,
1998,q1ta,TEAR,0.60,Pacific,"['breach', 'skye']",vct-challengers,124.3,0.47,69%,92.9,0.38,0.34,0.03,0.11,23%,17%
1999,Youze,(+1),0.60,Pacific,"['raze', 'sage', 'omen']",vct-challengers,135.3,0.54,65%,90.1,0.45,0.24,0.05,0.11,24%,7%
2000,Shivam,34,0.59,Pacific,['neon'],vct-challengers,192.0,0.67,59%,110.5,0.65,0.18,0.26,0.21,24%,
2001,DonsS,35,0.59,Pacific,['sova'],vct-challengers,119.5,0.50,63%,93.8,0.40,0.09,0.00,0.06,32%,
2002,ell,Baby,0.59,Pacific,['sova'],vct-challengers,138.0,0.52,52%,90.4,0.48,0.10,0.07,0.14,29%,
2003,noobeR,38,0.59,Pacific,"['skye', 'fade']",vct-challengers,103.5,0.45,50%,63.7,0.37,0.29,0.08,0.03,35%,
2004,Kimchi,shar,0.59,Pacific,"['raze', 'jett']",vct-challengers,161.0,0.52,50%,107.6,0.50,0.18,0.11,0.32,22%,
2005,HerokU,34,0.58,Pacific,"['cypher', 'killjoy']",vct-challengers,147.5,0.53,71%,105.9,0.47,0.35,0.06,0.09,20%,50%
2006,falfalfal,BOBA,0.58,Pacific,['cypher'],vct-challengers,116.8,0.55,58%,76.2,0.46,0.07,0.04,0.11,28%,8%
2007,Rucifix,T69,0.57,Pacific,"['breach', 'jett', 'raze']",vct-challengers,135.3,0.59,61%,89.5,0.51,0.12,0.04,0.16,31%,
2008,Smexyy,68,0.57,Pacific,"['viper', 'killjoy', 'cypher']",vct-challengers,150.8,0.52,44%,103.5,0.49,0.13,0.07,0.16,27%,
